Generation,Best,Mean
0,0.358401409487,1.03058708207e+83,5,0.0
1,0.358401409487,2.60822232797e+143,5,0.0
2,0.358401409487,3.76092586236e+147,5,0.0
3,0.358401409487,1.15280896366e+132,5,0.0
4,0.313071775328,1.72522104541e+134,7,0.0
5,0.313071775328,2.62187378152e+116,7,0.0
6,0.132469034696,4.16941183044e+147,20,0.0
7,0.132469034696,5.27740322066e+118,20,0.0
8,0.132469034696,1.1191478807e+126,20,0.0
9,0.132469034696,8.08789638517e+126,20,0.0
10,0.132469034696,1.14764239737e+94,20,0.0
11,0.132469034696,2.7294448378e+148,20,0.0
12,0.132469034696,2.10263242354e+139,20,0.0
13,0.132469034696,2.81764954365e+124,20,0.0
14,0.132469034696,1.34807295128e+145,20,0.0
15,0.131674091739,2.43063430525e+119,20,0.0
16,0.131674091739,4.20563699852e+128,20,0.0
17,0.131674091739,1.29486301076e+113,20,0.0
18,0.131674091739,2.04715104798e+132,20,0.0
19,0.107330191913,2.95891519621e+107,7,0.0
20,0.107330191913,5.85641229482e+127,7,0.0
21,0.0673072818461,1.8736724675e+143,12,0.0
22,0.0673072818461,5.79070803246e+147,12,0.0
23,0.0673072818461,4.61949039753e+144,12,0.0
24,0.0529272863596,7.3418145911e+123,20,0.0
25,0.0529272863596,inf,20,0.0
26,0.0529272863596,2.14329676889e+129,20,0.0
27,0.0529272863596,1.3533572363e+112,20,0.0
28,0.0529272863596,2.66552404941e+138,20,0.0
29,0.050008115105,1.24290420983e+139,20,0.0
30,0.0484277071505,1.12184331794e+138,20,0.0
31,0.0328325899252,5.14658972847e+147,20,0.0
32,0.0328325899252,9.06243373747e+103,20,0.0
33,0.0328325899252,4.24255289331e+70,20,0.0
34,0.0328325899252,6.57433986038e+129,20,0.0
35,7.47239009828e-17,5.30881166928e+43,8,0.0
36,7.47239009828e-17,3.82540196089e+59,8,0.0
37,7.47239009828e-17,4.93791768222e+136,8,0.0
38,7.47239009828e-17,1.03028777917e+124,8,0.0
39,7.47239009828e-17,6.31423675708e+77,8,0.0
40,7.47239009828e-17,9.65647081583e+61,8,0.0
41,7.47239009828e-17,2.29326005423e+29,8,0.0
42,7.47239009828e-17,8.72009913304e+63,8,0.0
43,7.47239009828e-17,5.95941055819e+132,8,0.0
44,7.47239009828e-17,1.04271394142e+44,8,0.0
45,7.47239009828e-17,1.52870798914e+96,8,0.0
46,7.47239009828e-17,7.69630221457e+135,8,0.0
47,7.47239009828e-17,1.13444526968e+59,8,0.0
48,7.47239009828e-17,2.87444339019e+48,8,0.0
49,7.47239009828e-17,5.30881166928e+43,8,0.0
50,7.47239009828e-17,1.62445326113e+45,8,0.0
